match_id,bowler,team,next_match_wkts,balls,runs_conceded,economy,wkts_last5,eco_last5
729289,Shakib Al Hasan,Kolkata Knight Riders,0,19,25,7.894736842105264,1.0,7.557894736842106
729315,Shakib Al Hasan,Kolkata Knight Riders,1,24,23,5.75,0.8,7.807894736842106
733971,Shakib Al Hasan,Kolkata Knight Riders,2,24,26,6.5,1.0,7.057894736842106
733979,Shakib Al Hasan,Kolkata Knight Riders,1,27,26,5.777777777777778,1.0,6.634502923976608
733985,Shakib Al Hasan,Kolkata Knight Riders,2,24,13,3.25,1.2,5.834502923976609
734009,Shakib Al Hasan,Kolkata Knight Riders,1,24,21,5.25,1.4,5.305555555555555
734015,Shakib Al Hasan,Kolkata Knight Riders,2,19,23,7.2631578947368425,1.6,5.608187134502924
734023,Shakib Al Hasan,Kolkata Knight Riders,0,25,30,7.199999999999999,1.2,5.748187134502924
734027,Shakib Al Hasan,Kolkata Knight Riders,0,25,27,6.4799999999999995,1.0,5.888631578947368
734037,Shakib Al Hasan,Kolkata Knight Riders,3,24,26,6.5,1.2,6.538631578947369
734043,Shakib Al Hasan,Kolkata Knight Riders,2,24,43,10.75,1.4,7.638631578947368
734049,Shakib Al Hasan,Kolkata Knight Riders,0,24,27,6.75,1.0,7.536
829705,Shakib Al Hasan,Kolkata Knight Riders,1,26,48,11.076923076923078,1.2,8.311384615384615
829713,Shakib Al Hasan,Kolkata Knight Riders,2,13,17,7.846153846153847,1.6,8.584615384615386
829805,Shakib Al Hasan,Kolkata Knight Riders,2,25,22,5.279999999999999,1.4,8.340615384615386
829811,Shakib Al Hasan,Kolkata Knight Riders,0,25,36,8.639999999999999,1.0,7.918615384615384
980915,Shakib Al Hasan,Kolkata Knight Riders,0,18,19,6.333333333333333,1.0,7.835282051282052
980925,Shakib Al Hasan,Kolkata Knight Riders,0,25,29,6.959999999999999,0.8,7.011897435897436
980939,Shakib Al Hasan,Kolkata Knight Riders,1,18,14,4.666666666666667,0.6,6.3759999999999994
980947,Shakib Al Hasan,Kolkata Knight Riders,1,24,30,7.5,0.4,6.8199999999999985
980963,Shakib Al Hasan,Kolkata Knight Riders,0,18,21,7.0,0.4,6.492
980975,Shakib Al Hasan,Kolkata Knight Riders,1,18,38,12.666666666666666,0.6,7.7586666666666675
980989,Shakib Al Hasan,Kolkata Knight Riders,1,18,21,7.0,0.8,7.766666666666666
980995,Shakib Al Hasan,Kolkata Knight Riders,0,25,39,9.36,0.6,8.705333333333334
981009,Shakib Al Hasan,Kolkata Knight Riders,1,26,36,8.307692307692308,0.6,8.866871794871795
1082613,Shakib Al Hasan,Kolkata Knight Riders,0,18,34,11.333333333333334,0.6,9.733538461538462
1136564,Shakib Al Hasan,Sunrisers Hyderabad,2,24,24,6.0,0.8,8.400205128205126
1136567,Shakib Al Hasan,Sunrisers Hyderabad,1,25,34,8.16,0.8,8.632205128205127
1136570,Shakib Al Hasan,Sunrisers Hyderabad,2,25,22,5.279999999999999,1.2,7.816205128205129
1136576,Shakib Al Hasan,Sunrisers Hyderabad,0,12,28,14.0,1.0,8.954666666666666
1136580,Shakib Al Hasan,Sunrisers Hyderabad,0,25,32,7.68,1.0,8.224
1136583,Shakib Al Hasan,Sunrisers Hyderabad,1,18,16,5.333333333333333,0.8,8.090666666666667
1136585,Shakib Al Hasan,Sunrisers Hyderabad,2,18,18,6.0,1.0,7.658666666666666
1136588,Shakib Al Hasan,Sunrisers Hyderabad,0,24,30,7.5,0.6,8.102666666666666
1136596,Shakib Al Hasan,Sunrisers Hyderabad,0,24,34,8.5,0.6,7.002666666666667
1136599,Shakib Al Hasan,Sunrisers Hyderabad,2,24,36,9.0,1.0,7.266666666666666
1136602,Shakib Al Hasan,Sunrisers Hyderabad,2,24,27,6.75,1.2,7.55
1136606,Shakib Al Hasan,Sunrisers Hyderabad,1,24,41,10.25,1.0,8.4
1136611,Shakib Al Hasan,Sunrisers Hyderabad,0,24,35,8.75,1.0,8.65
1136614,Shakib Al Hasan,Sunrisers Hyderabad,1,18,30,10.0,1.2,8.95
1136617,Shakib Al Hasan,Sunrisers Hyderabad,0,12,20,10.0,0.8,9.15
1136619,Shakib Al Hasan,Sunrisers Hyderabad,2,18,16,5.333333333333333,0.8,8.866666666666667
1136620,Shakib Al Hasan,Sunrisers Hyderabad,0,6,15,15.0,0.6,9.816666666666666
1175357,Shakib Al Hasan,Sunrisers Hyderabad,1,23,42,10.956521739130434,0.8,10.257971014492753
1178416,Shakib Al Hasan,Sunrisers Hyderabad,0,24,27,6.75,0.6,9.607971014492753
1178420,Shakib Al Hasan,Sunrisers Hyderabad,1,19,26,8.210526315789474,0.8,9.250076277650647
1254060,Shakib Al Hasan,Kolkata Knight Riders,1,24,34,8.5,0.6,9.88340961098398
1254062,Shakib Al Hasan,Kolkata Knight Riders,1,24,23,5.75,0.8,8.03340961098398
1254067,Shakib Al Hasan,Kolkata Knight Riders,0,12,24,12.0,0.6,8.242105263157894
1254106,Shakib Al Hasan,Kolkata Knight Riders,1,6,1,1.0,0.8,7.092105263157895
1254109,Shakib Al Hasan,Kolkata Knight Riders,2,24,20,5.0,1.0,6.45
1254115,Shakib Al Hasan,Kolkata Knight Riders,0,24,24,6.0,0.8,5.95
1254116,Shakib Al Hasan,Kolkata Knight Riders,0,25,28,6.72,0.6,6.144
1254117,Shakib Al Hasan,Kolkata Knight Riders,0,18,34,11.333333333333334,0.6,6.010666666666666
1136586,Shivam Mavi,Kolkata Knight Riders,2,26,58,13.384615384615385,1.0,9.671623931623932
1136589,Shivam Mavi,Kolkata Knight Riders,0,19,22,6.947368421052632,1.0,9.06109761583446
1136593,Shivam Mavi,Kolkata Knight Riders,0,19,21,6.631578947368421,0.8,8.910490328385064
1136609,Shivam Mavi,Kolkata Knight Riders,1,24,44,11.0,0.6,9.332712550607287
1136619,Shivam Mavi,Kolkata Knight Riders,1,25,33,7.919999999999999,0.8,9.176712550607288
1216501,Shivam Mavi,Kolkata Knight Riders,1,18,32,10.666666666666666,0.6,8.633122807017545
1216504,Shivam Mavi,Kolkata Knight Riders,2,24,21,5.25,1.0,8.293649122807016
1216508,Shivam Mavi,Kolkata Knight Riders,2,27,33,7.333333333333333,1.4,8.434000000000001
1216512,Shivam Mavi,Kolkata Knight Riders,1,19,34,10.736842105263158,1.4,8.381368421052631
1216515,Shivam Mavi,Kolkata Knight Riders,0,18,40,13.333333333333334,1.2,9.464035087719298
1216526,Shivam Mavi,Kolkata Knight Riders,1,18,24,8.0,1.2,8.930701754385964
1216530,Shivam Mavi,Kolkata Knight Riders,2,25,15,3.5999999999999996,1.2,8.600701754385964
1216545,Shivam Mavi,Kolkata Knight Riders,0,13,15,6.923076923076923,0.8,8.51865047233468
1254075,Shivam Mavi,Kolkata Knight Riders,1,27,21,4.666666666666667,0.8,7.304615384615384
1254078,Shivam Mavi,Kolkata Knight Riders,1,25,14,3.36,1.0,5.309948717948718
1254082,Shivam Mavi,Kolkata Knight Riders,0,7,25,21.428571428571427,0.8,7.995663003663003
1254102,Shivam Mavi,Kolkata Knight Riders,1,24,32,8.0,0.6,8.875663003663004
1254106,Shivam Mavi,Kolkata Knight Riders,4,19,21,6.631578947368421,1.4,8.817363408521304
1254109,Shivam Mavi,Kolkata Knight Riders,2,25,29,6.959999999999999,1.6,9.27603007518797
1254115,Shivam Mavi,Kolkata Knight Riders,1,28,41,8.785714285714285,1.6,10.361172932330827
1254116,Shivam Mavi,Kolkata Knight Riders,1,25,27,6.4799999999999995,1.8,7.371458646616541
1254117,Shivam Mavi,Kolkata Knight Riders,1,24,32,8.0,1.8,7.371458646616541
1304047,Shivam Mavi,Kolkata Knight Riders,0,26,35,8.076923076923077,1.0,7.6605274725274715
1304054,Shivam Mavi,Kolkata Knight Riders,1,14,39,16.71428571428571,0.8,9.611384615384614
1304076,Shivam Mavi,Kolkata Knight Riders,1,24,36,9.0,0.8,9.654241758241756
1304081,Shivam Mavi,Kolkata Knight Riders,1,27,36,8.0,0.8,9.958241758241758
1304093,Shivam Mavi,Kolkata Knight Riders,1,26,33,7.615384615384616,0.8,9.88131868131868
1304099,Shivam Mavi,Kolkata Knight Riders,1,25,50,12.0,1.0,10.665934065934064
829741,Shivam Sharma,Kings XI Punjab,1,18,44,14.666666666666666,0.8,8.983333333333333
392212,Shoaib Ahmed,Deccan Chargers,0,12,19,9.5,0.6,8.257894736842106
392216,Shoaib Ahmed,Deccan Chargers,2,18,25,8.333333333333334,1.0,7.966666666666667
392223,Shoaib Ahmed,Deccan Chargers,0,6,24,24.0,0.6,11.666666666666668
336009,Shoaib Malik,Delhi Daredevils,0,15,28,11.2,0.4,8.925714285714285
1359515,Sikandar Raza,Punjab Kings,1,18,31,10.333333333333334,0.6,11.288991710044343
1359533,Sikandar Raza,Punjab Kings,0,6,3,3.0,0.4,10.246886446886448
1422135,Sikandar Raza,Punjab Kings,0,12,22,11.0,0.4,10.389743589743592
1304108,Simarjeet Singh,Chennai Super Kings,0,19,26,8.210526315789474,0.6,8.147951417004048
1304114,Simarjeet Singh,Chennai Super Kings,1,18,23,7.666666666666667,0.8,7.465900134952766
1426291,Simarjeet Singh,Chennai Super Kings,2,18,17,5.666666666666667,1.2,6.660771929824561
1426297,Simarjeet Singh,Chennai Super Kings,1,26,60,13.846153846153847,1.0,8.134002699055332
1426299,Simarjeet Singh,Chennai Super Kings,3,28,26,5.571428571428571,1.4,8.192288413341045
1426306,Simarjeet Singh,Chennai Super Kings,0,8,19,14.25,1.4,9.40018315018315
336011,Sohail Tanvir,Rajasthan Royals,1,25,41,9.84,2.0,6.409183946488295
336023,Sohail Tanvir,Rajasthan Royals,3,27,10,2.2222222222222223,2.6,5.317628390932739
336027,Sohail Tanvir,Rajasthan Royals,3,25,27,6.4799999999999995,2.6,5.136705314009662
336033,Sohail Tanvir,Rajasthan Royals,3,26,33,7.615384615384616,2.0,5.909782237086585
336036,Sohail Tanvir,Rajasthan Royals,4,25,15,3.5999999999999996,2.8,5.951521367521368
336038,Sohail Tanvir,Rajasthan Royals,0,14,17,7.285714285714286,2.6,5.440664224664225
336040,Sohail Tanvir,Rajasthan Royals,1,25,40,9.6,2.2,6.916219780219779
1359507,Suyash Sharma,Kolkata Knight Riders,1,24,29,7.25,1.4,8.12
1359510,Suyash Sharma,Kolkata Knight Riders,3,25,30,7.199999999999999,1.4,8.12
1359513,Suyash Sharma,Kolkata Knight Riders,0,24,41,10.25,1.2,8.49
1359527,Suyash Sharma,Kolkata Knight Riders,1,25,30,7.199999999999999,1.4,7.7299999999999995
1359530,Suyash Sharma,Kolkata Knight Riders,0,18,23,7.666666666666667,1.0,7.913333333333332
1359535,Suyash Sharma,Kolkata Knight Riders,0,19,29,9.157894736842106,0.8,8.294912280701755
1359542,Suyash Sharma,Kolkata Knight Riders,0,6,12,12.0,0.2,9.254912280701754
1422121,Suyash Sharma,Kolkata Knight Riders,0,12,18,9.0,0.2,9.004912280701754
1426274,Suyash Sharma,Kolkata Knight Riders,0,13,33,15.230769230769232,0.0,10.6110661268556
1082645,Swapnil Singh,Kings XI Punjab,0,6,6,6.0,0.2,8.487179487179487
1359525,Swapnil Singh,Lucknow Super Giants,0,6,7,7.0,0.2,7.953846153846155
1359537,Swapnil Singh,Lucknow Super Giants,0,6,11,11.0,0.0,8.753846153846155
1426279,Swapnil Singh,Royal Challengers Bengaluru,2,19,40,12.631578947368421,0.4,9.080161943319839
1426283,Swapnil Singh,Royal Challengers Bengaluru,1,18,23,7.666666666666667,0.6,8.859649122807017
1426290,Swapnil Singh,Royal Challengers Bengaluru,0,6,1,1.0,0.6,7.859649122807018
1426296,Swapnil Singh,Royal Challengers Bengaluru,2,18,28,9.333333333333334,1.0,8.326315789473686
1426300,Swapnil Singh,Royal Challengers Bengaluru,1,6,9,9.0,1.2,7.926315789473685
1426306,Swapnil Singh,Royal Challengers Bengaluru,0,13,13,6.0,0.8,6.6
1426310,Swapnil Singh,Royal Challengers Bengaluru,0,12,19,9.5,0.6,6.966666666666667
1082633,T Natarajan,Kings XI Punjab,0,6,15,15.0,0.2,8.928058608058608
1082637,T Natarajan,Kings XI Punjab,1,18,33,11.0,0.2,9.394725274725275
1216495,T Natarajan,Sunrisers Hyderabad,0,24,38,9.5,0.2,9.066153846153846
1216498,T Natarajan,Sunrisers Hyderabad,0,26,24,5.538461538461539,0.2,8.853846153846153
1216502,T Natarajan,Sunrisers Hyderabad,1,24,13,3.25,0.4,8.857692307692307
1216507,T Natarajan,Sunrisers Hyderabad,1,24,32,8.0,0.6,7.457692307692308
1216512,T Natarajan,Sunrisers Hyderabad,2,25,42,10.08,0.8,7.273692307692308
1216516,T Natarajan,Sunrisers Hyderabad,3,25,45,10.799999999999999,1.4,7.5336923076923075
1216518,T Natarajan,Sunrisers Hyderabad,0,25,46,11.04,1.4,8.633999999999999
1216524,T Natarajan,Sunrisers Hyderabad,2,24,26,6.5,1.6,9.283999999999999
1216528,T Natarajan,Sunrisers Hyderabad,2,25,42,10.08,1.8,9.7
1216532,T Natarajan,Sunrisers Hyderabad,1,25,29,6.959999999999999,1.6,9.075999999999999
1216534,T Natarajan,Sunrisers Hyderabad,1,24,34,8.5,1.2,8.616
1216538,T Natarajan,Sunrisers Hyderabad,0,24,30,7.5,1.2,7.9079999999999995
1216542,T Natarajan,Sunrisers Hyderabad,3,24,25,6.25,1.4,7.858
1216545,T Natarajan,Sunrisers Hyderabad,1,19,27,8.526315789473685,1.2,7.547263157894737
1237178,T Natarajan,Sunrisers Hyderabad,2,24,33,8.25,1.4,7.805263157894737
1237180,T Natarajan,Sunrisers Hyderabad,0,27,34,7.555555555555555,1.2,7.616374269005848
1254060,T Natarajan,Sunrisers Hyderabad,1,25,37,8.879999999999999,1.4,7.892374269005847
1254063,T Natarajan,Sunrisers Hyderabad,1,25,33,7.919999999999999,1.0,8.226374269005849
1304051,T Natarajan,Sunrisers Hyderabad,2,26,44,10.153846153846155,1.2,8.551880341880342
1304058,T Natarajan,Sunrisers Hyderabad,2,24,27,6.75,1.2,8.25188034188034
1304063,T Natarajan,Sunrisers Hyderabad,2,25,30,7.199999999999999,1.6,8.180769230769233
1304067,T Natarajan,Sunrisers Hyderabad,3,25,34,8.16,2.0,8.03676923076923
1304071,T Natarajan,Sunrisers Hyderabad,3,24,37,9.25,2.4,8.302769230769231
1304074,T Natarajan,Sunrisers Hyderabad,1,28,38,8.142857142857142,2.2,7.9005714285714275
1304082,T Natarajan,Sunrisers Hyderabad,3,19,10,3.1578947368421053,2.4,7.18215037593985
1304086,T Natarajan,Sunrisers Hyderabad,0,25,43,10.319999999999999,2.0,7.806150375939849
1304092,T Natarajan,Sunrisers Hyderabad,2,25,43,10.319999999999999,1.8,8.23815037593985
1304107,T Natarajan,Sunrisers Hyderabad,1,25,44,10.559999999999999,1.4,8.50015037593985
1304111,T Natarajan,Sunrisers Hyderabad,1,26,60,13.846153846153847,1.4,9.64080971659919
1359478,T Natarajan,Sunrisers Hyderabad,2,18,27,9.0,1.2,10.80923076923077
1359484,T Natarajan,Sunrisers Hyderabad,0,19,24,7.578947368421053,1.2,10.26102024291498
1359488,T Natarajan,Sunrisers Hyderabad,0,24,40,10.0,0.8,10.197020242914979
1359493,T Natarajan,Sunrisers Hyderabad,1,25,54,12.959999999999999,0.8,10.67702024291498
1359499,T Natarajan,Sunrisers Hyderabad,2,24,50,12.5,1.0,10.40778947368421
1359508,T Natarajan,Sunrisers Hyderabad,2,18,21,7.0,1.0,10.007789473684209
1359514,T Natarajan,Sunrisers Hyderabad,1,24,34,8.5,1.2,10.191999999999998
1359521,T Natarajan,Sunrisers Hyderabad,3,26,30,6.923076923076923,1.8,9.576615384615383
1359526,T Natarajan,Sunrisers Hyderabad,0,25,37,8.879999999999999,1.6,8.760615384615384
1359532,T Natarajan,Sunrisers Hyderabad,0,24,31,7.75,1.2,7.810615384615384
1359536,T Natarajan,Sunrisers Hyderabad,1,24,34,8.5,1.0,8.110615384615384
1359539,T Natarajan,Sunrisers Hyderabad,1,25,34,8.16,1.0,8.042615384615384
1422121,T Natarajan,Sunrisers Hyderabad,3,27,32,7.111111111111111,1.0,8.080222222222222
1422136,T Natarajan,Sunrisers Hyderabad,1,24,39,9.75,1.2,8.254222222222221
1426261,T Natarajan,Sunrisers Hyderabad,1,24,33,8.25,1.4,8.354222222222223
1426268,T Natarajan,Sunrisers Hyderabad,1,28,48,10.285714285714285,1.4,8.711365079365079
1426273,T Natarajan,Sunrisers Hyderabad,4,25,19,4.56,2.0,7.991365079365079
1426279,T Natarajan,Sunrisers Hyderabad,2,25,40,9.6,1.8,8.489142857142857
1426284,T Natarajan,Sunrisers Hyderabad,1,27,43,9.555555555555555,1.8,8.450253968253968
1426288,T Natarajan,Sunrisers Hyderabad,2,27,35,7.777777777777778,2.0,8.355809523809523
1426293,T Natarajan,Sunrisers Hyderabad,0,20,31,9.299999999999999,1.8,8.158666666666667
1426295,T Natarajan,Sunrisers Hyderabad,1,27,50,11.11111111111111,1.2,9.468888888888888
1426307,T Natarajan,Sunrisers Hyderabad,2,26,33,7.615384615384616,1.2,9.07196581196581
1426309,T Natarajan,Sunrisers Hyderabad,1,19,23,7.2631578947368425,1.2,8.61348627980207
1426311,T Natarajan,Sunrisers Hyderabad,1,19,14,4.421052631578948,1.0,7.942141250562304
1426312,T Natarajan,Sunrisers Hyderabad,0,14,29,12.428571428571427,1.0,8.56785553627659
1254097,T Shamsi,Rajasthan Royals,0,24,34,8.5,0.6,9.25
419142,T Thushara,Chennai Super Kings,2,18,16,5.333333333333333,2.0,6.888974358974359
419147,T Thushara,Chennai Super Kings,0,26,27,6.230769230769231,1.8,6.4851282051282055
829759,TA Boult,Sunrisers Hyderabad,3,26,19,4.384615384615385,1.8,6.769655172413794
829773,TA Boult,Sunrisers Hyderabad,0,24,44,11.0,1.4,7.289655172413793
829799,TA Boult,Sunrisers Hyderabad,1,25,46,11.04,1.0,8.008
981017,TA Boult,Sunrisers Hyderabad,1,26,39,9.0,1.0,8.331076923076925
1082593,TA Boult,Kolkata Knight Riders,1,25,41,9.84,1.2,9.052923076923076
1082597,TA Boult,Kolkata Knight Riders,0,24,50,12.5,0.6,10.675999999999998
1082601,TA Boult,Kolkata Knight Riders,0,24,36,9.0,0.6,10.276
1082604,TA Boult,Kolkata Knight Riders,1,24,33,8.25,0.6,9.718
1082644,TA Boult,Kolkata Knight Riders,2,26,31,7.153846153846154,0.8,9.348769230769232
1082648,TA Boult,Kolkata Knight Riders,1,25,31,7.4399999999999995,0.8,8.868769230769232
1136562,TA Boult,Delhi Daredevils,1,24,34,8.5,1.0,8.068769230769231
1136566,TA Boult,Delhi Daredevils,1,18,26,8.666666666666666,1.2,8.002102564102564
1136569,TA Boult,Delhi Daredevils,2,25,44,10.559999999999999,1.4,8.464102564102564
1136573,TA Boult,Delhi Daredevils,2,24,29,7.25,1.4,8.483333333333333
1136579,TA Boult,Delhi Daredevils,1,24,33,8.25,1.4,8.645333333333333
1136582,TA Boult,Delhi Daredevils,2,19,23,7.2631578947368425,1.6,8.3979649122807
1136586,TA Boult,Delhi Daredevils,2,26,44,10.153846153846155,1.8,8.695400809716599
1136590,TA Boult,Delhi Daredevils,1,24,49,12.25,1.6,9.0334008097166
1136592,TA Boult,Delhi Daredevils,3,21,26,7.428571428571429,1.8,9.069115095430885
1136596,TA Boult,Delhi Daredevils,0,26,30,6.923076923076923,1.6,8.803730480046271
1136602,TA Boult,Delhi Daredevils,0,23,43,11.217391304347826,1.2,9.594577161968468
1136605,TA Boult,Delhi Daredevils,2,24,40,10.0,1.2,9.563807931199236
1136612,TA Boult,Delhi Daredevils,2,24,21,5.25,1.4,8.163807931199235
1136615,TA Boult,Delhi Daredevils,1,25,34,8.16,1.0,8.310093645484951
1175358,TA Boult,Delhi Capitals,1,25,42,10.08,1.2,8.941478260869564
1178425,TA Boult,Delhi Capitals,0,25,37,8.879999999999999,1.2,8.474
1178428,TA Boult,Delhi Capitals,2,27,27,6.0,1.2,7.674000000000001
1181766,TA Boult,Delhi Capitals,1,19,37,11.68421052631579,1.0,8.960842105263158
1181767,TA Boult,Delhi Capitals,1,24,20,5.0,1.0,8.328842105263158
1216492,TA Boult,Mumbai Indians,1,20,23,6.8999999999999995,1.0,7.692842105263158
1216499,TA Boult,Mumbai Indians,1,25,40,9.6,1.2,7.836842105263157
1216503,TA Boult,Mumbai Indians,1,24,42,10.5,1.0,8.736842105263158
1216508,TA Boult,Mumbai Indians,2,24,30,7.5,1.2,7.9
1216511,TA Boult,Mumbai Indians,2,24,26,6.5,1.4,8.2
1216517,TA Boult,Mumbai Indians,1,29,63,13.03448275862069,1.4,9.426896551724138
1216521,TA Boult,Mumbai Indians,4,25,18,4.319999999999999,2.0,8.370896551724138
1216526,TA Boult,Mumbai Indians,1,25,32,7.68,2.0,7.806896551724138
1216529,TA Boult,Mumbai Indians,1,26,36,8.307692307692308,1.8,7.968435013262599
1216535,TA Boult,Mumbai Indians,3,24,21,5.25,2.0,7.718435013262599
1216538,TA Boult,Mumbai Indians,2,24,28,7.0,2.2,6.5115384615384615
1216541,TA Boult,Mumbai Indians,0,24,40,10.0,1.4,7.647538461538462
1216547,TA Boult,Mumbai Indians,2,24,35,8.75,1.6,7.861538461538461
1237177,TA Boult,Mumbai Indians,2,12,9,4.5,1.8,7.1
1237181,TA Boult,Mumbai Indians,3,24,30,7.5,1.8,7.55
1254058,TA Boult,Mumbai Indians,1,26,36,8.307692307692308,1.6,7.811538461538461
1254062,TA Boult,Mumbai Indians,2,24,27,6.75,2.0,7.161538461538461
1254066,TA Boult,Mumbai Indians,4,22,28,7.636363636363637,2.4,6.938811188811189
1254070,TA Boult,Mumbai Indians,0,24,24,6.0,2.0,7.238811188811189
1254074,TA Boult,Mumbai Indians,0,17,30,10.588235294117647,1.4,7.856458247634718
1254081,TA Boult,Mumbai Indians,1,24,37,9.25,1.4,8.044919786096257
1254084,TA Boult,Mumbai Indians,1,25,43,10.319999999999999,1.2,8.758919786096257
1254088,TA Boult,Mumbai Indians,1,24,30,7.5,0.6,8.73164705882353
1254093,TA Boult,Mumbai Indians,0,26,24,5.538461538461539,0.6,8.639339366515838
1254096,TA Boult,Mumbai Indians,0,12,23,11.5,0.6,8.821692307692308
1254099,TA Boult,Mumbai Indians,0,19,30,9.473684210526317,0.4,8.866429149797572
1254104,TA Boult,Mumbai Indians,2,24,36,9.0,0.6,8.60242914979757
1254108,TA Boult,Mumbai Indians,1,25,17,4.08,0.6,7.9184291497975705
1254112,TA Boult,Mumbai Indians,1,25,24,5.76,0.8,7.9627368421052624
1304051,TA Boult,Rajasthan Royals,2,27,27,6.0,1.2,6.862736842105264
1304055,TA Boult,Rajasthan Royals,1,25,29,6.959999999999999,1.4,6.36
1304059,TA Boult,Rajasthan Royals,2,24,34,8.5,1.4,6.26
1304066,TA Boult,Rajasthan Royals,2,25,30,7.199999999999999,1.6,6.884
1304076,TA Boult,Rajasthan Royals,1,24,48,12.0,1.6,8.132
1304080,TA Boult,Rajasthan Royals,1,25,47,11.28,1.4,9.187999999999999
1304085,TA Boult,Rajasthan Royals,0,18,22,7.333333333333333,1.2,9.262666666666666
1304090,TA Boult,Rajasthan Royals,1,20,27,8.1,1.0,9.182666666666666
1304093,TA Boult,Rajasthan Royals,1,26,25,5.76923076923077,0.8,8.89651282051282
1304098,TA Boult,Rajasthan Royals,0,25,36,8.639999999999999,0.6,8.22451282051282
1304104,TA Boult,Rajasthan Royals,1,26,32,7.384615384615385,0.6,7.445435897435897
1304109,TA Boult,Rajasthan Royals,2,24,19,4.75,1.0,6.928769230769231
1304114,TA Boult,Rajasthan Royals,1,24,44,11.0,1.0,7.50876923076923
1312197,TA Boult,Rajasthan Royals,1,24,38,9.5,1.0,8.254923076923077
1312199,TA Boult,Rajasthan Royals,1,24,28,7.0,1.2,7.926923076923077
1312200,TA Boult,Rajasthan Royals,1,26,15,3.4615384615384617,1.2,7.142307692307692
1359478,TA Boult,Rajasthan Royals,2,24,21,5.25,1.2,7.242307692307692
1359482,TA Boult,Rajasthan Royals,0,25,38,9.12,1.0,6.866307692307691
1359485,TA Boult,Rajasthan Royals,3,24,29,7.25,1.4,6.416307692307692
1359497,TA Boult,Rajasthan Royals,1,26,46,10.615384615384617,1.4,7.139384615384616
1359500,TA Boult,Rajasthan Royals,1,24,18,4.5,1.4,7.347076923076924
1359506,TA Boult,Rajasthan Royals,2,25,41,9.84,1.4,8.265076923076924
1359516,TA Boult,Rajasthan Royals,1,26,44,10.153846153846155,1.6,8.471846153846155
1359522,TA Boult,Rajasthan Royals,0,18,28,9.333333333333334,1.0,8.88851282051282
1359530,TA Boult,Rajasthan Royals,2,18,16,5.333333333333333,1.2,7.832102564102565
1359540,TA Boult,Rajasthan Royals,1,25,35,8.399999999999999,1.2,8.612102564102564
1422122,TA Boult,Rajasthan Royals,2,24,35,8.75,1.2,8.394102564102564
1422127,TA Boult,Rajasthan Royals,0,18,29,9.666666666666666,1.0,8.296666666666665
1422132,TA Boult,Rajasthan Royals,3,25,23,5.52,1.6,7.533999999999999
1422137,TA Boult,Rajasthan Royals,0,19,31,9.789473684210527,1.2,8.42522807017544
1426262,TA Boult,Rajasthan Royals,0,12,8,4.0,1.0,7.545228070175439
1426265,TA Boult,Rajasthan Royals,1,26,22,5.0769230769230775,0.8,6.810612685560054
1426269,TA Boult,Rajasthan Royals,1,24,31,7.75,1.0,6.427279352226721
1426276,TA Boult,Rajasthan Royals,2,27,33,7.333333333333333,0.8,6.789946018893387
1426282,TA Boult,Rajasthan Royals,1,26,41,9.461538461538462,1.0,6.724358974358974
1426288,TA Boult,Rajasthan Royals,0,25,33,7.919999999999999,1.0,7.508358974358974
1426294,TA Boult,Rajasthan Royals,1,24,48,12.0,1.0,8.89297435897436
1426299,TA Boult,Rajasthan Royals,0,15,24,9.6,0.8,9.26297435897436
1426303,TA Boult,Rajasthan Royals,1,18,27,9.0,0.6,9.596307692307693
1426310,TA Boult,Rajasthan Royals,1,24,18,4.5,0.6,8.604000000000001
1426311,TA Boult,Rajasthan Royals,3,26,45,10.384615384615385,1.2,9.096923076923076
501228,TG Southee,Chennai Super Kings,1,26,33,7.615384615384616,0.8,8.539076923076923
729297,TG Southee,Rajasthan Royals,0,25,27,6.4799999999999995,0.6,8.285076923076923
729305,TG Southee,Rajasthan Royals,0,18,17,5.666666666666667,0.4,7.768410256410256
733979,TG Southee,Rajasthan Royals,0,20,34,10.2,0.2,8.272410256410257
829709,TG Southee,Rajasthan Royals,3,27,37,8.222222222222221,0.8,7.636854700854701
829715,TG Southee,Rajasthan Royals,0,25,36,8.639999999999999,0.6,7.841777777777777
829721,TG Southee,Rajasthan Royals,1,24,46,11.5,0.8,8.845777777777778
829727,TG Southee,Rajasthan Royals,1,25,31,7.4399999999999995,1.0,9.200444444444443
829763,TG Southee,Rajasthan Royals,3,25,35,8.399999999999999,1.6,8.840444444444444
829769,TG Southee,Rajasthan Royals,1,24,36,9.0,1.2,8.996
829777,TG Southee,Rajasthan Royals,0,25,34,8.16,1.2,8.9
980909,TG Southee,Mumbai Indians,0,27,44,9.777777777777779,1.0,8.555555555555555
980917,TG Southee,Mumbai Indians,0,24,31,7.75,0.8,8.617555555555555
980923,TG Southee,Mumbai Indians,3,25,25,6.0,0.8,8.137555555555556
980927,TG Southee,Mumbai Indians,0,24,25,6.25,0.6,7.587555555555556
980933,TG Southee,Mumbai Indians,0,21,22,6.285714285714286,0.6,7.212698412698413
980941,TG Southee,Mumbai Indians,2,24,28,7.0,1.0,6.657142857142857
980947,TG Southee,Mumbai Indians,2,24,38,9.5,1.4,7.007142857142857
980957,TG Southee,Mumbai Indians,0,25,35,8.399999999999999,0.8,7.487142857142857
